,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2005-1-13,55.44 %,100 %,NULL,NULL,NULL,92.8 %,88.44 %,77.89 %,NULL,70.32 %,81.65 %,86.98 %,63.85 %,100 %,96.13 %,NULL,NULL,85.01 %
2005-1-14,55.06 %,99.51 %,NULL,NULL,NULL,93.4 %,88.47 %,77.59 %,NULL,69.74 %,81.36 %,85.96 %,44.24 %,100 %,NULL,NULL,NULL,85.24 %
2005-1-15,54.6 %,99.04 %,NULL,NULL,NULL,93.64 %,88.47 %,77.74 %,NULL,68.98 %,81.12 %,84.8 %,36.03 %,100 %,96.93 %,NULL,NULL,85.21 %
2005-1-16,54.22 %,98.63 %,NULL,NULL,NULL,93.64 %,88.49 %,77.69 %,NULL,68.31 %,80.79 %,83.65 %,52.7 %,100 %,96.32 %,NULL,NULL,84.74 %
2005-1-17,53.84 %,98.23 %,NULL,NULL,NULL,93.64 %,88.52 %,77.34 %,NULL,67.31 %,80.5 %,82.63 %,72.69 %,100 %,95.92 %,NULL,NULL,84.37 %
2005-1-18,53.53 %,97.81 %,NULL,NULL,NULL,93.52 %,87.89 %,76.89 %,NULL,69.27 %,80.17 %,81.77 %,69.85 %,100 %,96.08 %,NULL,NULL,84.17 %
2005-1-19,53.08 %,97.33 %,NULL,NULL,NULL,93.4 %,87.05 %,76.35 %,NULL,73.01 %,79.84 %,80.75 %,69.54 %,100 %,96.08 %,NULL,NULL,84.17 %
2005-1-20,52.7 %,96.82 %,NULL,NULL,NULL,93.28 %,86.24 %,75.9 %,NULL,76.56 %,79.52 %,79.74 %,70.8 %,100 %,96 %,NULL,NULL,84.13 %
2005-1-21,52.32 %,96.28 %,NULL,NULL,NULL,93.04 %,85.46 %,75.4 %,NULL,80.19 %,79.19 %,78.44 %,65.75 %,100 %,95.95 %,NULL,NULL,83.9 %
2005-1-22,51.86 %,95.72 %,NULL,NULL,NULL,92.92 %,84.62 %,74.95 %,NULL,80.98 %,78.9 %,78.58 %,64.8 %,100 %,95.79 %,NULL,NULL,83.9 %
2005-1-23,51.55 %,95.22 %,NULL,NULL,NULL,92.92 %,83.84 %,74.51 %,NULL,81.67 %,78.66 %,78.58 %,69.54 %,100 %,95.71 %,NULL,NULL,83.73 %
2005-1-24,51.25 %,94.72 %,NULL,NULL,NULL,92.8 %,83.03 %,74.06 %,NULL,81.97 %,78.33 %,78.58 %,68.27 %,100 %,95.42 %,NULL,NULL,83.7 %
2005-1-25,50.79 %,94.23 %,NULL,NULL,NULL,92.68 %,82.19 %,73.46 %,NULL,82.47 %,78.04 %,78.58 %,68.59 %,100 %,95.15 %,NULL,NULL,83.63 %
2005-1-26,50.43 %,93.73 %,NULL,NULL,NULL,92.56 %,81.34 %,72.91 %,NULL,82.87 %,77.73 %,78.58 %,69.54 %,100 %,94.91 %,NULL,NULL,83.36 %
2005-1-27,50.06 %,93.21 %,NULL,NULL,NULL,92.44 %,80.56 %,72.42 %,NULL,83.16 %,77.42 %,78.58 %,69.22 %,100 %,94.65 %,NULL,NULL,83.33 %
2005-1-28,49.7 %,92.71 %,NULL,NULL,NULL,92.32 %,79.75 %,71.97 %,NULL,83.46 %,77.12 %,78.58 %,69.85 %,100 %,94.33 %,NULL,NULL,83.16 %
2005-1-29,49.33 %,92.22 %,NULL,NULL,NULL,92.2 %,78.94 %,71.47 %,NULL,83.76 %,76.81 %,78.58 %,69.85 %,100 %,93.94 %,NULL,NULL,83.12 %
2005-1-30,48.89 %,91.79 %,NULL,NULL,NULL,91.83 %,78.16 %,70.98 %,NULL,84.06 %,76.5 %,78.58 %,70.17 %,100 %,93.67 %,NULL,NULL,82.75 %
2005-1-31,48.45 %,91.38 %,NULL,NULL,NULL,91.71 %,77.44 %,70.48 %,NULL,83.95 %,76.19 %,78.58 %,68.27 %,100 %,93.3 %,NULL,NULL,82.72 %
2005-2-1,48.09 %,90.97 %,NULL,NULL,NULL,91.59 %,76.51 %,70.1 %,NULL,84.55 %,75.89 %,78.58 %,65.12 %,100 %,93.07 %,NULL,NULL,82.59 %
2005-2-2,47.65 %,90.5 %,NULL,NULL,NULL,91.35 %,75.7 %,69.69 %,NULL,84.75 %,75.54 %,78.58 %,66.06 %,100 %,92.88 %,NULL,NULL,82.35 %
2005-2-3,47.36 %,90 %,NULL,NULL,NULL,91.23 %,75.64 %,69.38 %,NULL,81.78 %,75.19 %,78.58 %,69.85 %,100 %,92.73 %,NULL,NULL,81.92 %
2005-2-4,47.07 %,89.49 %,NULL,NULL,NULL,91.11 %,75.67 %,68.97 %,NULL,77.81 %,74.89 %,78.58 %,68.27 %,100 %,92.62 %,NULL,NULL,81.85 %
2005-2-5,46.65 %,88.95 %,NULL,NULL,NULL,90.99 %,75.22 %,68.42 %,NULL,75.7 %,74.58 %,78.58 %,68.27 %,100 %,92.54 %,NULL,NULL,81.43 %
2005-2-6,46.34 %,88.43 %,NULL,NULL,NULL,90.75 %,74.28 %,67.97 %,NULL,76.85 %,74.23 %,78.58 %,68.27 %,100 %,92.39 %,NULL,NULL,81.56 %
2005-2-7,45.97 %,87.91 %,NULL,NULL,NULL,90.51 %,73.44 %,67.47 %,NULL,78.01 %,73.89 %,78.58 %,67.33 %,100 %,92.1 %,NULL,NULL,81.1 %
2005-2-8,45.68 %,87.42 %,NULL,NULL,NULL,90.39 %,72.6 %,66.88 %,NULL,79 %,73.58 %,78.58 %,67.64 %,100 %,91.73 %,NULL,NULL,81.03 %
2005-2-9,45.31 %,86.98 %,NULL,NULL,NULL,90.14 %,71.7 %,66.24 %,NULL,80.08 %,73.23 %,78.58 %,67.64 %,100 %,91.42 %,NULL,NULL,80.57 %
2005-2-10,45.02 %,86.65 %,NULL,NULL,NULL,89.9 %,70.8 %,65.65 %,NULL,81.28 %,72.89 %,78.58 %,67.64 %,100 %,91.06 %,NULL,NULL,80.12 %
2005-2-11,44.73 %,86.3 %,NULL,NULL,NULL,89.78 %,69.87 %,65.16 %,NULL,82.57 %,72.54 %,78.58 %,69.54 %,100 %,90.87 %,NULL,NULL,80.12 %
2005-2-12,44.44 %,85.96 %,NULL,NULL,NULL,89.54 %,69.01 %,64.66 %,NULL,83.86 %,72.2 %,78.58 %,73.01 %,100 %,90.59 %,NULL,NULL,79.79 %
2005-2-13,44.14 %,85.61 %,NULL,NULL,NULL,89.54 %,68.23 %,63.97 %,NULL,85.05 %,71.85 %,78.58 %,70.17 %,100 %,90.51 %,NULL,NULL,79.46 %
2005-2-14,43.78 %,85.21 %,NULL,NULL,NULL,89.3 %,67.45 %,63.29 %,NULL,86.14 %,71.5 %,78.58 %,69.22 %,100 %,90.43 %,NULL,NULL,79.29 %
2005-2-15,43.49 %,84.77 %,NULL,NULL,NULL,89.18 %,66.67 %,62.57 %,NULL,87.03 %,71.2 %,77.13 %,67.33 %,100 %,91.13 %,NULL,NULL,78.9 %
2005-2-16,43.14 %,84.31 %,NULL,NULL,NULL,88.94 %,65.91 %,61.8 %,NULL,88.13 %,70.89 %,75.69 %,61.96 %,100 %,91.39 %,NULL,NULL,78.68 %
2005-2-17,42.8 %,83.82 %,NULL,NULL,NULL,88.7 %,65.38 %,61.04 %,NULL,86.04 %,70.54 %,74.24 %,52.39 %,100 %,91.37 %,NULL,NULL,78.33 %
2005-2-18,42.59 %,83.35 %,NULL,NULL,NULL,89.66 %,64.82 %,61.09 %,NULL,84.06 %,70.2 %,73.08 %,57.33 %,100 %,91.29 %,NULL,NULL,78.04 %
2005-2-19,43.49 %,82.91 %,NULL,NULL,NULL,94.5 %,64.09 %,62.29 %,NULL,83.36 %,69.88 %,72.36 %,72.06 %,100 %,91.73 %,NULL,NULL,79.66 %
2005-2-20,43.83 %,82.59 %,NULL,NULL,NULL,99.1 %,63.38 %,63.48 %,NULL,83.36 %,69.59 %,71.49 %,71.11 %,100 %,93.12 %,NULL,NULL,81.46 %
2005-2-21,44.22 %,82.43 %,NULL,NULL,NULL,100 %,61.6 %,64.66 %,NULL,83.65 %,69.34 %,70.19 %,60.07 %,100 %,94.99 %,NULL,NULL,81.53 %
2005-2-22,44.36 %,82.39 %,NULL,NULL,NULL,100 %,62.02 %,66.2 %,NULL,84.06 %,69.01 %,69.03 %,64.17 %,100 %,96.03 %,NULL,NULL,81.2 %
2005-2-23,44.58 %,82.15 %,NULL,NULL,NULL,100 %,61.36 %,67.38 %,NULL,84.06 %,68.65 %,67.44 %,70.8 %,100 %,96.4 %,NULL,NULL,80.84 %
2005-2-24,44.44 %,81.75 %,NULL,NULL,NULL,100 %,60.71 %,68.88 %,NULL,84.55 %,68.25 %,66.28 %,67.96 %,100 %,95.73 %,NULL,NULL,80.44 %
2005-2-25,44.29 %,81.33 %,NULL,NULL,NULL,100 %,60.76 %,70.38 %,NULL,80.78 %,67.93 %,65.56 %,57.86 %,100 %,94.94 %,NULL,NULL,82.89 %
2005-2-26,44.36 %,80.82 %,NULL,NULL,NULL,100 %,60.83 %,72.37 %,NULL,77.23 %,67.6 %,65.12 %,53.65 %,100 %,96.45 %,NULL,NULL,82.82 %
2005-2-27,44.44 %,80.71 %,NULL,NULL,NULL,100 %,60.88 %,74.06 %,NULL,75.32 %,67.28 %,65.41 %,51.55 %,100 %,97.41 %,NULL,NULL,82.79 %
2005-2-28,44.36 %,80.44 %,NULL,NULL,NULL,100 %,60.93 %,73.96 %,NULL,73.59 %,66.95 %,65.56 %,57.54 %,100 %,96.05 %,NULL,NULL,82.89 %
2005-3-1,44.36 %,80.17 %,NULL,NULL,NULL,100 %,60.98 %,73.51 %,NULL,71.95 %,66.63 %,65.7 %,49.39 %,100 %,95.12 %,NULL,NULL,82.82 %
2005-3-2,44.36 %,79.78 %,NULL,NULL,NULL,100 %,61.06 %,74.21 %,NULL,69.84 %,66.3 %,65.12 %,58.17 %,100 %,95.84 %,NULL,NULL,82.75 %
2005-3-3,44.44 %,79.35 %,NULL,NULL,NULL,100 %,61.14 %,74.61 %,NULL,67.49 %,65.98 %,65.99 %,57.07 %,100 %,96.59 %,NULL,NULL,84 %
2005-3-4,44.8 %,79.62 %,NULL,NULL,NULL,100 %,61.24 %,74.26 %,NULL,65.21 %,65.61 %,66.14 %,21.35 %,100 %,97.2 %,NULL,NULL,84.5 %
2005-3-5,45.31 %,79.97 %,NULL,NULL,NULL,100 %,61.03 %,75.1 %,NULL,64.56 %,65.43 %,65.56 %,18.2 %,100 %,97.15 %,NULL,NULL,84.37 %
2005-3-6,45.75 %,80.32 %,NULL,NULL,NULL,100 %,60.63 %,76.15 %,NULL,65.48 %,65.04 %,64.98 %,27.77 %,100 %,96.4 %,NULL,NULL,84 %
2005-3-7,46.04 %,80.36 %,NULL,NULL,NULL,100 %,60.05 %,77.32 %,NULL,66.94 %,64.64 %,64.25 %,24.14 %,100 %,95.31 %,NULL,NULL,83.56 %
2005-3-8,45.9 %,80.32 %,NULL,NULL,NULL,100 %,59.32 %,78.64 %,NULL,68.13 %,64.24 %,63.1 %,33.93 %,100 %,94.12 %,NULL,NULL,83.12 %
2005-3-9,45.68 %,80.09 %,NULL,NULL,NULL,100 %,58.53 %,79.97 %,NULL,69.93 %,63.31 %,62.23 %,65.43 %,100 %,92.73 %,NULL,NULL,82.72 %
2005-3-10,45.24 %,79.7 %,NULL,NULL,NULL,100 %,57.75 %,81.26 %,NULL,71.76 %,63.63 %,61.51 %,69.43 %,100 %,91.89 %,NULL,NULL,82.28 %
2005-3-11,44.95 %,79.31 %,NULL,NULL,NULL,100 %,56.99 %,82.51 %,NULL,73.4 %,63.3 %,60.93 %,67.33 %,100 %,91.19 %,NULL,NULL,81.82 %
2005-3-12,44.73 %,79.04 %,NULL,NULL,NULL,100 %,NULL,83.71 %,NULL,75.22 %,62.95 %,59.91 %,62.28 %,100 %,90.74 %,NULL,NULL,81.43 %
2005-3-13,44.66 %,78.81 %,NULL,NULL,NULL,100 %,55.28 %,85.08 %,NULL,77.33 %,62.95 %,60.35 %,67.96 %,100 %,90.67 %,NULL,NULL,81.26 %
2005-3-14,44.73 %,79.08 %,NULL,NULL,NULL,100 %,54.47 %,85.96 %,NULL,79 %,62.27 %,60.93 %,64.17 %,100 %,90.87 %,NULL,NULL,81.03 %
2005-3-15,44.66 %,79.04 %,NULL,NULL,NULL,100 %,53.59 %,87.1 %,NULL,80.88 %,61.93 %,60.93 %,NULL,100 %,90.43 %,NULL,NULL,80.61 %
2005-3-16,44.51 %,78.73 %,NULL,NULL,NULL,100 %,52.8 %,88.31 %,NULL,82.17 %,61.62 %,60.93 %,55.75 %,100 %,89.86 %,NULL,NULL,80.25 %
2005-3-17,44.22 %,78.31 %,NULL,NULL,NULL,100 %,51.89 %,88.91 %,NULL,84.16 %,NULL,60.93 %,49.44 %,100 %,NULL,NULL,NULL,79.89 %
2005-3-18,43.92 %,77.96 %,NULL,NULL,NULL,100 %,51.03 %,89.4 %,NULL,85.93 %,NULL,59.62 %,61.01 %,100 %,NULL,NULL,NULL,80.77 %
2005-3-19,43.63 %,77.58 %,NULL,NULL,NULL,100 %,50.2 %,89.67 %,NULL,88.85 %,NULL,58.47 %,58.49 %,100 %,NULL,NULL,NULL,82.22 %
2005-3-20,43.28 %,77.43 %,NULL,NULL,NULL,100 %,49.37 %,89.56 %,NULL,91.49 %,NULL,57.45 %,64.17 %,100 %,NULL,NULL,NULL,83.59 %
2005-3-21,43 %,77.28 %,NULL,NULL,NULL,100 %,48.48 %,89.5 %,NULL,94.14 %,NULL,56.44 %,57.07 %,100 %,NULL,NULL,NULL,84.97 %
2005-3-22,42.66 %,77.12 %,NULL,NULL,NULL,100 %,47.95 %,89.78 %,NULL,95.67 %,NULL,55.86 %,62.91 %,100 %,NULL,NULL,NULL,85.85 %
2005-3-23,42.38 %,76.86 %,NULL,NULL,NULL,100 %,48 %,90.11 %,NULL,94.04 %,59.3 %,56.15 %,66.38 %,100 %,86.11 %,NULL,NULL,86.85 %
2005-3-24,42.11 %,76.63 %,NULL,NULL,NULL,96.65 %,48.05 %,89.94 %,NULL,92.31 %,58.96 %,56.15 %,64.17 %,100 %,85.86 %,NULL,NULL,88.26 %
2005-3-25,41.76 %,76.41 %,NULL,NULL,NULL,100 %,NULL,90.65 %,NULL,90.47 %,58.62 %,56.15 %,65.12 %,100 %,85.48 %,NULL,NULL,89.3 %
2005-3-26,41.35 %,76.1 %,NULL,NULL,NULL,100 %,48.15 %,91.2 %,NULL,88.94 %,58.28 %,55.14 %,61.96 %,100 %,85.07 %,NULL,NULL,90.21 %
2005-3-27,40.79 %,75.77 %,NULL,NULL,NULL,100 %,48.2 %,91.66 %,NULL,86.83 %,57.94 %,54.12 %,60.38 %,100 %,84.67 %,NULL,NULL,91.06 %
2005-3-28,40.38 %,76.63 %,NULL,NULL,NULL,100 %,48.31 %,91.43 %,NULL,85.35 %,57.6 %,53.98 %,60.7 %,100 %,84.24 %,NULL,NULL,91.97 %
2005-3-29,40.1 %,76.94 %,NULL,NULL,NULL,100 %,47.57 %,91.55 %,NULL,87.24 %,57.23 %,53.98 %,55.23 %,100 %,83.83 %,NULL,NULL,92.97 %
2005-3-30,39.96 %,77.12 %,NULL,NULL,NULL,100 %,NULL,91.43 %,NULL,90.16 %,56.92 %,54.56 %,61.01 %,100 %,83.83 %,NULL,NULL,94.69 %
2005-3-31,42.8 %,78.11 %,NULL,NULL,NULL,100 %,NULL,90.92 %,NULL,93.23 %,56.58 %,58.61 %,64.17 %,100 %,84.19 %,NULL,NULL,96.43 %
2005-4-1,46.55 %,78.46 %,NULL,NULL,NULL,100 %,47.3 %,90.38 %,NULL,93.93 %,56.24 %,62.52 %,63.54 %,100 %,84.67 %,NULL,NULL,96.46 %
2005-4-2,48.75 %,78.42 %,NULL,NULL,NULL,100 %,48 %,89.73 %,NULL,93.33 %,55.89 %,64.25 %,59.75 %,100 %,84.72 %,NULL,NULL,96.17 %
2005-4-3,49.99 %,78.08 %,NULL,NULL,NULL,100 %,48.53 %,89.23 %,NULL,92.72 %,55.57 %,64.98 %,67.96 %,100 %,84.61 %,NULL,NULL,95.77 %
2005-4-4,50.72 %,78.35 %,NULL,NULL,NULL,100 %,48.89 %,90.22 %,NULL,92.11 %,55.25 %,65.41 %,59.75 %,100 %,84.39 %,NULL,NULL,95.41 %
2005-4-5,51.25 %,78.54 %,NULL,NULL,NULL,100 %,49.22 %,90.49 %,NULL,91.49 %,54.89 %,65.56 %,51.76 %,100 %,84.06 %,NULL,NULL,96.21 %
2005-4-6,51.55 %,78.58 %,NULL,NULL,NULL,100 %,49.52 %,90.87 %,NULL,90.78 %,54.54 %,65.7 %,55.23 %,100 %,83.71 %,NULL,NULL,97.9 %
2005-4-7,51.71 %,78.62 %,NULL,NULL,NULL,100 %,49.72 %,91.03 %,NULL,88.02 %,54.19 %,64.98 %,55.23 %,100 %,83.3 %,NULL,NULL,99.49 %
2005-4-8,51.71 %,78.58 %,NULL,NULL,NULL,100 %,49.95 %,90.92 %,NULL,85.15 %,53.87 %,64.25 %,75.11 %,100 %,82.9 %,NULL,NULL,100 %
2005-4-9,51.63 %,78.5 %,NULL,NULL,NULL,100 %,50.15 %,91.2 %,NULL,82.17 %,53.52 %,63.24 %,63.85 %,100 %,82.45 %,NULL,NULL,100 %
2005-4-10,51.48 %,78.46 %,NULL,NULL,NULL,100 %,50.3 %,91.43 %,NULL,79.19 %,53.19 %,62.23 %,70.8 %,100 %,82 %,NULL,NULL,100 %
2005-4-11,51.25 %,78.42 %,NULL,NULL,NULL,100 %,50.45 %,91.78 %,NULL,76.18 %,52.87 %,61.36 %,66.06 %,100 %,81.55 %,NULL,NULL,100 %
2005-4-12,50.94 %,78.39 %,NULL,NULL,NULL,100 %,49.67 %,91.55 %,NULL,77.13 %,52.52 %,60.35 %,55.49 %,100 %,81.06 %,NULL,NULL,100 %
2005-4-13,50.72 %,78.31 %,NULL,NULL,NULL,100 %,48.89 %,91.26 %,NULL,78.6 %,52.14 %,60.35 %,57.86 %,100 %,80.66 %,NULL,NULL,100 %
2005-4-14,50.65 %,78.27 %,NULL,NULL,NULL,100 %,48.18 %,90.98 %,NULL,79.69 %,51.78 %,60.49 %,63.54 %,100 %,80.29 %,NULL,NULL,100 %
2005-4-15,50.5 %,78.31 %,NULL,NULL,NULL,100 %,47.32 %,91.2 %,NULL,81.18 %,51.46 %,60.78 %,58.8 %,100 %,79.89 %,NULL,NULL,100 %
2005-4-16,50.3 %,78.11 %,NULL,NULL,NULL,100 %,46.44 %,91.32 %,NULL,82.77 %,51.14 %,60.93 %,54.28 %,100 %,79.47 %,NULL,NULL,100 %
2005-4-17,50.3 %,77.92 %,NULL,NULL,NULL,100 %,45.58 %,91.6 %,NULL,85.44 %,50.82 %,60.93 %,50.6 %,100 %,79.1 %,NULL,NULL,100 %
2005-4-18,50.21 %,77.65 %,NULL,NULL,NULL,99.73 %,44.72 %,91.26 %,NULL,87.93 %,50.44 %,61.07 %,54.6 %,100 %,78.61 %,NULL,NULL,100 %
2005-4-19,49.84 %,77.2 %,NULL,NULL,NULL,98.84 %,44.13 %,91.2 %,NULL,89.86 %,50.05 %,61.07 %,39.55 %,100 %,78.14 %,NULL,NULL,100 %
2005-4-20,49.48 %,76.71 %,NULL,NULL,NULL,97.7 %,44.22 %,90.98 %,NULL,88.13 %,49.66 %,61.07 %,28.52 %,100 %,77.63 %,NULL,NULL,100 %
2005-4-21,49.04 %,76.2 %,NULL,NULL,NULL,96.81 %,44.3 %,91.09 %,NULL,86.44 %,49.32 %,61.07 %,31.09 %,100 %,76.85 %,NULL,NULL,100 %
2005-4-22,48.67 %,75.71 %,NULL,NULL,NULL,96.05 %,NULL,90.92 %,NULL,84.55 %,48.96 %,61.07 %,30.56 %,100 %,76.22 %,NULL,NULL,100 %
2005-4-23,48.31 %,75.21 %,NULL,NULL,NULL,95.16 %,44.49 %,90.92 %,NULL,82.57 %,48.63 %,59.77 %,29.03 %,100 %,75.8 %,NULL,NULL,NULL
2005-4-24,47.87 %,74.7 %,NULL,NULL,NULL,94.15 %,44.59 %,90.92 %,NULL,80.48 %,48.3 %,58.47 %,27.25 %,100 %,75.42 %,NULL,NULL,100 %
2005-4-25,47.5 %,74.22 %,NULL,NULL,NULL,93.16 %,44.7 %,90.98 %,NULL,78.4 %,47.97 %,57.31 %,28.03 %,100 %,74.98 %,NULL,NULL,100 %
2005-4-26,47.36 %,73.75 %,NULL,NULL,NULL,92.44 %,43.8 %,91.09 %,NULL,80.48 %,47.64 %,57.02 %,21.83 %,100 %,74.48 %,NULL,NULL,100 %
2005-4-27,49.62 %,73.33 %,NULL,NULL,NULL,92.56 %,43.29 %,90.49 %,NULL,82.47 %,47.31 %,58.76 %,27.51 %,100 %,74.19 %,NULL,NULL,100 %
2005-4-28,49.84 %,72.89 %,NULL,NULL,NULL,91.95 %,42.56 %,90.27 %,NULL,84.16 %,46.98 %,59.04 %,28.03 %,100 %,73.8 %,NULL,NULL,100 %
2005-4-29,50.35 %,72.48 %,NULL,NULL,NULL,91.83 %,41.82 %,90.38 %,NULL,85.84 %,46.68 %,59.19 %,26.77 %,100 %,73.42 %,NULL,NULL,100 %
2005-4-30,50.57 %,71.99 %,NULL,NULL,NULL,91.23 %,41.3 %,90.22 %,NULL,86.64 %,46.38 %,59.19 %,24.35 %,100 %,72.99 %,NULL,NULL,100 %
2005-5-1,50.57 %,71.49 %,NULL,NULL,NULL,90.39 %,41.38 %,90.11 %,NULL,83.65 %,46.08 %,59.19 %,34.93 %,100 %,72.59 %,NULL,NULL,100 %
2005-5-2,50.57 %,70.93 %,NULL,NULL,NULL,89.9 %,41.49 %,90 %,NULL,81.78 %,45.78 %,59.19 %,31.09 %,100 %,71.97 %,NULL,NULL,100 %
2005-5-3,50.5 %,70.45 %,NULL,NULL,NULL,89.9 %,41.57 %,89.5 %,NULL,79.89 %,45.35 %,59.19 %,26.56 %,100 %,77.61 %,NULL,NULL,100 %
2005-5-4,50.35 %,69.93 %,NULL,NULL,NULL,89.9 %,NULL,89.29 %,NULL,78.01 %,45.02 %,59.19 %,23.46 %,100 %,80.76 %,NULL,NULL,100 %
2005-5-5,50.13 %,69.42 %,NULL,NULL,NULL,88.94 %,40.91 %,88.96 %,NULL,80.08 %,44.66 %,59.19 %,24.72 %,100 %,80.98 %,NULL,NULL,100 %
2005-5-6,49.7 %,68.9 %,NULL,NULL,NULL,87.85 %,40.12 %,88.8 %,NULL,82.77 %,44.33 %,57.89 %,33.66 %,100 %,80.09 %,NULL,NULL,100 %
2005-5-7,51.25 %,68.69 %,NULL,NULL,NULL,89.9 %,39.62 %,89.07 %,NULL,86.44 %,44 %,59.77 %,25.56 %,100 %,78.86 %,NULL,NULL,100 %
2005-5-8,51.4 %,68.55 %,NULL,NULL,NULL,90.39 %,38.86 %,89.4 %,NULL,90.27 %,43.82 %,59.91 %,25.56 %,100 %,100 %,NULL,NULL,100 %
2005-5-9,51.63 %,68.45 %,NULL,NULL,NULL,90.51 %,38.51 %,89.23 %,NULL,92.81 %,43.54 %,59.91 %,38.4 %,100 %,77.34 %,NULL,NULL,100 %
2005-5-10,53.61 %,68.45 %,NULL,NULL,NULL,93.52 %,39.31 %,89.5 %,NULL,92.92 %,43.29 %,64.98 %,35.24 %,100 %,76.95 %,NULL,NULL,100 %
2005-5-11,59.2 %,68.69 %,NULL,NULL,NULL,100 %,41.01 %,89.18 %,NULL,93.23 %,43.43 %,69.03 %,17.41 %,100 %,76.87 %,NULL,NULL,100 %
2005-5-12,61.48 %,68.19 %,NULL,NULL,NULL,100 %,41.82 %,90 %,NULL,92.61 %,43.29 %,70.62 %,34.4 %,100 %,75.95 %,NULL,NULL,100 %
2005-5-13,65.66 %,68.12 %,NULL,NULL,NULL,95.92 %,42.73 %,95.08 %,NULL,92.41 %,43.43 %,75.11 %,17.36 %,100 %,79.09 %,NULL,NULL,100 %
2005-5-14,69.21 %,73 %,NULL,NULL,NULL,92.32 %,55.1 %,94.96 %,NULL,93.53 %,43.53 %,100 %,19.99 %,99.09 %,77.17 %,NULL,NULL,100 %
2005-5-15,75.07 %,73 %,NULL,NULL,NULL,93.4 %,57.63 %,95.54 %,NULL,93.12 %,43.4 %,100 %,6.84 %,9.65 %,77.07 %,NULL,NULL,100 %
2005-5-16,79.67 %,72.77 %,NULL,NULL,NULL,92.92 %,NULL,95.37 %,NULL,92.51 %,43.29 %,100 %,17.15 %,94.9 %,77.92 %,NULL,NULL,100 %
2005-5-17,81.68 %,72.19 %,NULL,NULL,NULL,97.19 %,59.95 %,94.91 %,NULL,90.58 %,42.95 %,100 %,31.82 %,97.15 %,77.92 %,NULL,NULL,100 %
2005-5-18,83.08 %,71.56 %,NULL,NULL,NULL,99.35 %,60.68 %,93.46 %,NULL,88.54 %,42.61 %,100 %,33.66 %,98.74 %,77.9 %,NULL,NULL,100 %
